abandon,"vt.放弃,遗弃;n.放任,狂热"
suitcase,"n.手提箱,衣箱"
sum,"n.总数,和,金额,算术题"
summarize,"v.概述,总结,摘要而言"
summarise,v.<主英> =summarize
summary,"n.摘要,概要"
summit,"n.顶点,最高阶层adj.政府首脑的vi.参加最高级会议的"
sunlight,"n.日光,阳光,日照"
superb,"adj.庄重的,堂堂的,华丽的,极好的"
superficial,"adj.表面的,肤浅的,浅薄的"
superior,"n.长者,高手,上级adj.较高的,上级的,上好的,出众的,高傲的"
superman,"n.具有超人能力的人,超人"
supervise,"v.监督,管理,指导"
supplement,"n.补遗,补充,附录,增刊v.补充"
supply,"n.补给,供给,供应品vt.补给,供给,提供,补充,代理vi.替代他人职务"
suppose,"vt.推想,假设,猜想vi.料想 conj.假使...结果会怎样"
supreme,"adj.极度的,极大的,至高的,最高的"
surf,"n.海浪,拍岸浪vi.作冲浪运动vt.在激浪上驾(船),在...冲浪"
surface,"n.表面,外表,水面adj.表面的,肤浅的"
surge,"n.巨涌,汹涌,澎湃vi.汹涌,澎湃,振荡,滑脱,放松vt.使汹涌奔腾,急放"
surgeon,n.外科医生
surgery,"n.外科,外科学,手术室,诊疗室"
surplus,"n.剩余,过剩,[会计]盈余adj.过剩的,剩余的vt.转让,卖掉"
surprise,"n.惊奇,诧异,惊人之事,奇袭vt.使惊奇,奇袭adj.令人惊讶的"
surrender,"vt.交出,放弃,使投降,听任vi.投降,自首n.交出,放弃,投降 投降算了"
surround,"vt.包围,环境v.围绕"
surroundings,n.环境
survey,"n.测量,调查,俯瞰,概观,纵览,视察vt.调查(收入,民意等) 测量,勘定,审视,视察,俯瞰,通盘考虑vi.测量土地"
survival,"n.生存,幸存,残存,幸存者,残存物"
survive,"v.幸免于,幸存,生还"
survivor,"n.生还者,残存物"
suspect,"n.嫌疑犯adj.令人怀疑的,不可信的,可疑的v.怀疑,猜想,对...有所觉察"
suspend,"vt.吊,悬挂v.延缓"
suspicion,"n.猜疑,怀疑"
sustain,"vt.支撑,撑住,维持,持续"
sustainable,"adj.可以忍受的,足可支撑的,养得起的,"
swallow,"n.[鸟]燕子,吞咽,喉vt.咽,淹没,吞没,取消,忍受,轻信,压制,耗尽vi.吞下,咽下"
sway,"v.摇摆,摇动"
swear,"vi.诅咒v.宣誓,发誓"
sweat,n.汗v.(使)出汗
sweep,"v.扫,打扫,清扫,席卷,冲光,扫过,掠过"
swell,"v.(使)膨胀,增大"
swift,"n.[鸟]雨燕,(梳棉机等的)大滚筒adj.迅速的,快的,敏捷的,立刻的adv.迅速地,敏捷地"
swing,"v.摇摆,摆动,回转,旋转n.秋千,摇摆,摆动"
switch,"n.开关,电闸,转换vt.转换,转变"
sword,n.剑
symbol,"n.符号,记号,象征"
symbolic,"adj.象征的,符号的"
sympathetic,"adj.有同情心的,合意的,赞成的n.[解]交感神经,容易感受的人"
sympathize,"vi.同情,共鸣,同感,同意,吊唁"
sympathise,vi.<主英> =sympathize
sympathy,"n.同情,同情心"
symptom,"n.[医][植]症状,征兆"
synthetic,"adj.合成的,人造的,综合的"
system,"n.系统,体系,制度,体制,秩序,规律,方法"
systematic,"adj.系统的,体系的"
table,"n.桌子,餐桌,工作台,平地层,石板,表格adj.桌子的,台子的vt.搁置,嵌合,制表"
tackle,"n.工具,复滑车,滑车,用具,装备,扭倒vt.固定,应付(难事等),处理,解决,抓住vi.捉住,扭住,扭倒"
tag,"n.标签,鞋带、绳子等末端的金属物,垂下物,附属物,名称,标记符,陈词滥调,结束语vt.加标签于,紧随,添饰,起浑名,连接vi.紧随"
tail,"n.尾部,尾巴,尾状物,后部,踪迹,排的长队,限定继承权;adj.在后面的,限定继承的,尾部的,后面来的,后部的;vt.为...装尾,附于其后,尾随,跟踪,监视,使架住;vi.成为散乱的行列,跟踪,嵌入,船尾搁浅"
tailor,
talent,"n.天才,才干,才能"
tame,"adj.(指动物)驯服的、柔顺的,(指人)没精打彩的、顺从的,被开垦的,沉闷的,乏味的,平淡的vt.驯养,驯服,制服,使变得平淡vi.变得驯服"
tank,"n.(盛液体,气体的大容器)桶、箱、罐、槽,池塘,坦克,战车,柜,储水池vt.储于槽中,击败vi.大量喝酒"
tap,"n.轻打,活栓,水龙头vt.轻打,轻敲,敲打出,开发,分接,使流出,选择,攻螺纹于vi.轻叩,轻拍,轻声走n.<美>(用复数)熄灯号"
target,"n.目标,对象,靶子"
taste,"v.品尝,辨味,(of)有 ...味道,领略vt.体验,感到n.味道,味觉"
tasty,"adj.好吃的,可口的n.好吃的东西,吸引人的东西"
tax,"n.税,税款,税金vt.对...征税,使负重担,指控,责备"
taxfree,
team,"n.队,组"
teamwork,"n.联合作业,协力"
tear,"n.破处,破缝,泪滴,眼泪,扯,飞奔,激怒vi.流泪,撕破,猛冲,飞奔,被撕破vt.扯,撕,撕破,戳破,拉掉,折磨,使分裂,撕掉"
technical,"adj.技术的,技术上的,技巧方面的"
technician,"n.技术员,技师"
technique,"n.技术,技巧,方法,表演法,手法"
technology,"n.工艺,科技,技术"
tedious,"adj.单调乏味的,沉闷的,冗长乏味的"
telegraph,"n.电报机,电报v.打电报,发电报,打电报说"
telescope,n.望远镜v.压缩
temper,"n.(钢等)韧度,回火,性情,脾气,情绪,心情,调剂,趋向v.(冶金)回火、锻炼,调和,调节"
temperature,n.温度
temple,"n.庙,寺,神殿,教堂,礼拜堂,太阳穴,鬓角"
temporary,"adj.暂时的,临时的,临时性"
temptation,"n.诱惑,诱惑物"
tend,"vi.趋向,往往是vt.照管,护理"
tendency,"n.趋向,倾向"
tender,"adj.嫩的,温柔的,软弱的"
tense,"adj.紧张的,拉紧的v.(使)紧张,(使)拉紧n.[语法]时态"
tension,"n.紧张(状态),不安,拉紧,压力,张力,牵力,电压vt.拉紧,使紧张"
term,"n.学期,期限,期间,条款,条件,术语"
terminal,"n.终点站,终端,接线端adj.末期,每期的,每学期的"
territory,"n.领土,版图,地域"
terror,"n.恐怖,可怕的人,恐怖时期,恐怖行动"
textile,n.纺织品adj.纺织的
theft,"n.偷,行窃,偷窃的事例,偷窃行为"
theme,"n.(谈话,写作等的)题目,主题,学生的作文,作文题,[音乐] 主题,主题曲,主旋律"
theoretical, 理论的
theory,"n.理论,学说,...论,原理,意见,推测"
therapy,n.治疗
thereby,"adv.因此,从而,在那方面,在那附近"
therefore,"adv.因此,所以"
thermometer,"n.温度计,体温计"
thermos,n.热水瓶
thick,"adj.厚的,粗的,稠的,浓的n.最拥挤部份,活动最多部份,事物的粗大浓密部份"
thirst,"n.渴,口渴,(～ for)渴望,热望"
thorough,"adj.十分的,彻底的"
though,"adv.虽然,可是 conj.虽然,尽管"
thought,"n.思考,想法,思想,思潮,关心,关怀,挂念 vbl.think的过去式和过去分词"
thoughtful,"adj.深思的,有思想性的,体贴的,关切的"
thread,"n.线,细丝,线索,思路,螺纹"
threat,"n.恐吓,凶兆,威胁"
threaten,"vt.恐吓,威胁,预示(危险),似有发生或来临的可能,可能来临"
thrill,v.发抖
thriller,"n.使人毛骨悚然的东西,使人毛骨悚然的小说"
thrive,"v.兴旺,繁荣,茁壮成长,旺盛"
throughout," prep.遍及,贯穿adv.到处,始终,全部"
throw,"n.投,掷v.扔,抛,(指马)把骑者摔在地上,使苦恼,惊忧,投掷"
thrust,"n.插,戳,刺,推力,猛推,口头攻击vt.力推,冲,插入,挤进,刺,戳,强加,延伸vi.插入,刺,戳,延伸,强行推进"
thumb,"n.拇指vt.以拇指拨弄,笨拙处理,弄坏,翻阅,作搭车手势vi.用拇指翻书页"
thunder,"n.雷,雷声,轰隆声vi.打雷,雷鸣"
tick,"n.滴答声,记号,勾号,扁虱v.滴答地响,标以记号,作滴答声"
tide,"n.潮,潮汐,潮流,趋势"
tidy,"n.椅子的背罩,装杂碎的容器adj.整齐的,整洁的,精简的vt.弄整齐,收拾,整理vi.整理,收拾adj.<口>可观的、相当大的"
tie,"n.带子,线,鞋带,不分胜负,关系,领带,领结,平局vt.系,打结,扎,约束,与...成平局vi.被用带(或绳子等)系住,结合,打结,不分胜负"
timber,"n.木材,木料"
timetable,n.时间表
tip,"n.顶,尖端,梢,倾斜,轻击,末端,小费,秘密消息vt.在...顶端装附加物,使倾斜,使翻倒,暗示,轻击,给,泄露,给小费vi.倾斜,翻倒,倾覆,踮脚走,给小费n.提示,技巧"
tired,"adj.疲劳的,累的,疲倦的"
tissue,"n.薄的纱织品,薄纸,棉纸,[生]组织,连篇"
toast,"n.烤面包(片),吐司面包,干杯vt.敬酒,烤(面包等),使暖和vi.烤暖,烤火,烘"
toe,"n.趾,脚趾,足尖vt.以趾踏触,用脚尖走vi.动脚尖 [军] Tables of Organization and Equipment,编制及装备表"
together,"adv.共同,一起,合起来,集拢地"
token,"n.表示,向征,记号,代币adj.象征的,表意的"
tolerance,"n.公差,宽容,忍受,容忍,(食物中残存杀虫剂的)(法定)容许量vt.给(机器部件等)规定公差"
tolerate,"vt.忍受,容忍"
toll,"n.通行税(费),费,代价,钟声vt.征收,敲钟,鸣(钟)(特指宣布死亡),勾引,引诱vi.征税,鸣钟"
tone,"n.音调,音质,语调,色调,状况,品质,语气,气氛vt.调和,增强,以特殊腔调说,配合,定音调vi.颜色调和"
tongue,"n.舌头,舌状物,语言,说话方式,口语vt.舔,闲谈,斥责vi.吹管乐器"
topic,"n.话题,主题"
torch,"n.火把,启发之物vi.像火炬一样燃烧vt.用火炬点燃"
torture,"n.折磨,痛苦,拷问,拷打vt.拷问,曲解,折磨,使弯曲"
toss,"v.投,掷"
touch,"n.触,触觉,接触,联系,轻触,碰,缺点,格调vt.接触,触摸,触及,达到,涉及,点缀,使接触,感动vi.触摸,接近,涉及,提到"
tough,"n.恶棍adj.强硬的,艰苦的,坚强的,坚韧的,强壮的,吃苦耐劳的,凶恶的,粗暴的adv.<口>强硬地,顽强地vt.<美口>忍受,耐,坚持"
tour,"n.旅行,游历,旅游v.旅行,游历,巡回,漫游"
tourism,"n.观光事业,游览"
tourist,"n.旅行者,旅游者"
toward," prep.向,对于,为了adj.有希望的,有利的,逼近的,温顺的"
towards," prep.向,朝,对面,接近,对,有助于"
trace,"n.痕迹,踪迹,微量,迹线,缰绳vt.描绘,映描,画轮廓,追踪,回溯,探索vi.上溯,沿路走"
track,"n.轨迹,车辙,跟踪,航迹,足迹,路,磁轨,途径;vt.循路而行,追踪,通过,用纤拉;vi.追踪,留下足迹,走"
trade,"n.贸易,商业,交易,生意,职业,行业,[气]信风,顾客vi.交易,买卖,经商,对换,购物vt.用...进行交换"
trademark,n.商标
tradition,"n.传统,惯例"
traffic,"n.交通,通行,运输,贸易,交通量,交易,交往,通信量vi.交易,买卖vt.在...通行,用...作交换"
tragedy,"n.悲剧,惨案,悲惨,灾难"
trail,"n.踪迹,痕迹,形迹vt.跟踪,追踪,拉,拖,拖拉,(指植物)蔓生,蔓延,(指人)没精打采地走"
trainee,"n.练习生,新兵"
trainer,"n.训练者,驯服者,驯马师,软运动鞋"
training,"n.训练,练习adj.训练的"
trait,"n.显著的特点,特性"
transaction,"n.办理,处理,会报,学报,交易,事务,处理事务"
transfer,"n.迁移,移动,传递,转移,调任,转帐,过户,转让vt.转移,调转,调任,传递,转让,改变vi.转移,转学,换车"
transform,"vt.转换,改变,改造,使...变形vi.改变,转化,变换n.[数]变换(式),[语]转换"
translation,"n.翻译,译文,转化,调任,转换[物][数]平移"
transmission,"n.播送,发射,传动,传送,传输,转播"
transmit,"vt.传输,转送,传达,传导,发射,遗传,传播vi.发射信号,发报"
transparent,"adj.透明的,显然的,明晰的"
transplant,"v.移植,移种,移民,迁移n.移植,被移植物,移居者"
transport,"n.传送器,运输,运输机,激动,流放犯,狂喜vt.传送,运输,流放,放逐"
transportation," /n.运)n/n.运输,运送"
trap,"n.圈套,陷阱,诡计,活板门,存水弯,汽水闸,(双轮)轻便马车vi.设圈套,设陷阱vt.诱捕,诱骗,计捉,设陷,坑害,使受限制"
trash,"n.无价值之物,无聊的作品,垃圾,废物"
travel,"v.旅行,传播vi.行进,传播n.旅行"
treasure,"n.财宝,财富,珍品,财产vt.珍爱,珍惜,储藏,珍藏"
treat,"n.宴请,款待,请客vt.视为,对待,论述,治疗,款待vi.交涉,谈判,协商,款待,作东"
treatment,"n.待遇,对待,处理,治疗"
treaty,"n.条约,谈判"
tremble,"n.战栗,颤抖vi.战栗,发抖,震动,(树叶等)摇晃.摇动,焦虑vt.挥动,用颤抖的声音说出"
tremendous,"adj.极大的,巨大的"
trend,"n.倾向,趋势vi.伸向,倾向,通向"
trial,"n.试验,考验,审讯,审判"
triangle,"n.[数]三角形,三人一组,三角关系"
trifle,"n.琐事,少量,蛋糕,小事v.开玩笑,玩弄,闭混,浪费,嘲弄"
trim,"adj.整齐的,整洁的vt.整理,修整,装饰"
triumph,"n.胜利,成功v.获得胜利"
troop,"n.群,组,多数,军队vi.群集,结队,成群而行vt.把(骑兵)编成骑兵连"
tropical,"adj.热带的,热情的"
trouble,"n.烦恼,麻烦,动乱,纠纷,疾病,故障,问题vt.(使)烦恼,麻烦,打扰,麻烦自己,费神,费心"
troublesome,"adj.麻烦的,讨厌的,棘手的"
trumpet,n.喇叭
trunk,"n.干线,树干,躯干,箱子,主干,象鼻vt.把...放入旅行箱内adj.树干的,躯干的,干线的,箱形的"
trust,"vt.信任,信赖,盼望,希望,赊卖,热望,切望n.(～ in) 信任,信赖"
tube,"n.管,管子,[英] 地铁,<美> 电子管,显象管"
tuberculosis,n.肺结核
tune,"n.曲调,调子,和谐,合调vt.调音,调整,拨收,收听,知道或察觉他人所说的话或表现的情绪"
tunnel,"n.隧道,地道"
tutor,"n.家庭教师,(大学)指导教师,助教,监护人,辅导教师v.辅导"
twist,"n.一扭,扭曲,盘旋,曲折,歪曲,手法,螺旋状vt.拧,扭曲,绞,搓,捻,使苦恼,使转动,编织vi.扭弯,扭曲,缠绕,扭动,呈螺旋形"
typewriter,n.打字机
typical,"adj.典型的,象征性的"
ultimate,"adj.最后的,最终的,根本的n.最终"
uncover,"vt.揭开,揭露v.揭示"
undergo,"vt.经历,遭受,忍受"
undergraduate,"n.大学肄业生,(尚未取得学位的)大学生adj.大学生的"
underground,"adj.地下的,地面下的,秘密的n.[英] 地铁adv.在地下,秘密地"
underline,"vt.在...下面划线,作...的衬里,加下划线,强调n.下划线"
undermine,v.破坏
underneath,adv.在下面 prep.在...的下面
understanding,"n.谅解,理解"
undertake,"vt.承担,担任,许诺,保证v.采取"
undo,"vt.解开,松开v.取消 撤消"
undoubtedly,"adv.无庸置疑地,的确地"
uneasy,"adj.心神不安的,不自在的,不稳定的,不舒服的adv.心神不安地,不自在地,不稳定地"
unemployment,"n.失业,失业人数"
unexpected,"adj.想不到的,意外的,未预料到"
unfortunate,"adj.不幸的,不合宜的,不吉利的,使人遗憾的n.不幸的人"
uniform,"adj.统一的,相同的,一致的,始终如一的,均衡的n.制服vt.使成一样,使穿制服"
union,"n.联合,合并,结合,联盟,协会"
unique,"adj.唯一的,独特的"
unite,"v.联合,团结"
unity,"n.团结,联合,统一,一致"
universal,"adj.普遍的,全体的,通用的,宇宙的,世界的"
universe,"n.宇宙,世界,万物,领域"
unless," conj.如果不,除非"
unlike,"adj.不同的,不相似的 prep.不象...,和...不同"
unload,"vi.卸货,退子弹vt.摆脱...之负担,倾销,卸"
upper,"adj.上面的,上部的"
upright,"adj.垂直的,竖式的,正直的,诚实的,合乎正道的adv.笔直,竖立着n.垂直,竖立"
upset,"vt.颠覆,推翻,扰乱,使不适,使心烦vi.翻倒,倾覆n.翻倒,混乱"
up-to-date,
urban,"adj.城市的,市内的"
urge,"vt.催促,力劝n.强烈欲望,迫切要求v.促进"
urgent,"adj.急迫的,紧急的"
usage,"n.使用,用法"
used,"adj.习惯的,旧的,用旧了的"
utility,"n.效用,有用"
utilize,vt.利用
utilise,vt.<主英>=utilize
utmost,"n.极限,最大可能,极力adj.极度的,最远的"
utter,"adj.全然的,绝对的vt.发出,做声,发表,发射,流通"
vacant,"adj.空的,空白的,空灵的,头脑空虚的,神情茫然的,空闲的,空缺的"
vacation,"n.假期,休假,(房屋等的)腾出v.<美>度假,休假"
vacuum,"n.真空,空间,真空吸尘器adj.真空的,产生真空的,利用真空的vt.用真空吸尘器打扫"
vague,"adj.含糊的,不清楚的,茫然的,暧昧的"
vain,"adj.徒然的,无益的,虚荣的,空虚的,自负的,愚蠢的"
valid,"adj.[律]有效的,有根据的,正当的,正确的"
valuable,"adj.贵重的,有价值的,颇有价值的"
value,"n.价值,估价,评价,价格,[数]值,确切涵义vt.估价,评价,重视"
van,
vanish,"vi.消失,突然不见,[数]成为零n.[语]弱化音"
vapor,"n.水汽,水蒸气,无实质之物vi.蒸发,自夸vt.使蒸发n.自夸者"
vapour,"n.蒸汽,水蒸气"
variable,"n.[数]变数,可变物,变量adj.可变的,不定的,易变的,[数]变量的"
variation,"n.变更,变化,变异,变种,[音]变奏,变调"
variety,"n.变化,多样性,种种,品种,种类"
various,"adj.不同的,各种各样的,多方面的,多样的"
vary,"vt.改变,变更,使多样化vi.变化,不同,违反"
vast,"adj.巨大的,辽阔的,大量的,巨额的"
VCD,
vehicle,"n.交通工具,车辆,媒介物,传达手段"
veil,"n.面纱,面罩,帐,幕,掩饰物,遮蔽物,口实,假托vt.戴面纱,隐藏,遮蔽,掩饰vi.蒙上面纱"
venture,"n.冒险,投机,风险v.冒险,冒昧,斗胆,胆敢(谦语)"
verify,"vt.检验,校验,查证,核实 [计] 打开或关闭文件的读写校验"
version,"n.译文,译本,翻译"
vertical,"adj.垂直的,直立的,顶点的,[解]头顶的n.垂直线,垂直面,竖向"
vessel,"n.船,容器,器皿,脉管,导管"
veteran,"n.老兵,老手,富有经验的人,退伍军人adj.老兵的,经验丰富的"
via," prep.经,通过,经由"
vibrate,"v.(使)振动,(使)摇摆"
vice,"n.恶习,恶行,坏脾气,罪恶,堕落,老虎钳,缺点,缺陷vt.钳住 prep.代替"
victim,"n.受害人,牺牲者,牺牲品"
videophone,n.电视电话
view,"n.景色,风景,观点,见解,观察,观看,意见,认为vt.观察,观看"
viewer,"n.电视观众,阅读器"
viewpoint,n.观点
vigorous,"adj.精力旺盛的,有力的,健壮的"
vinegar,n.醋
violate,"vt.违犯,亵渎(圣物),冒犯,干扰,违反,妨碍,侵犯,强暴"
violence,"n.猛烈,强烈,暴力,暴虐,暴行,强暴"
violent,"adj.猛烈的,激烈的,暴力引起的,强暴的"
violet,n.紫罗兰adj.紫罗兰色的 Violet 维奥莱特(女子名)
violin,"n.小提琴,小提琴手"
violinist,"n.小提琴演奏者,小提琴家"
virtual,"adj.虚的,实质的,[物]有效的,事实上的"
virtually,"adv.事实上,实质上"
virtue,"n.德行,美德,贞操,优点,功效,效力,英勇"
virus,"n.[微]病毒,滤过性微生物,毒害,恶毒"
visa,n.签证vt.签准 维萨信用卡
visible,"adj.看得见的,明显的,显著的n.可见物"
vision,"n.视力,视觉,先见之明,眼力,想象力,幻想,幻影,景象vt.梦见,想象,显示"
visual,"adj.看的,视觉的,形象的,栩栩如生的"
vital,"adj.生死攸关的,重大的,生命的,生机的,至关重要的,所必需的"
vitamin,"n.维他命,维生素"
vivid,"adj.生动的,鲜明的,鲜艳的,大胆的,清晰的,活泼的,逼真的"
vocabulary,"n.词汇,词汇量,词表"
volcano,n.火山
volleyball,n.排球
volt,"n.(马术中的)环骑,[击剑]闪避,[电工]伏特"
voltage,"n.[电工]电压,伏特数"
volume,"n.卷,册,体积,量,大量,音量"
voluntary,"adj.自动的,自愿的,主动的,故意的,非官办的,志愿的,自发的"
volunteer,"n.志愿者,志愿兵adj.志愿的,义务的,无偿的v.自愿"
vote,"n.投票,选举,选票,选举权,表决,得票数vi.投票,选举vt.投票选举,投票决定,公认,<口>建议,使投票"
voyage,"n.航程,航空,航海记,旅行记vi.航海,航行vt.渡过,飞过"
