abandon,"vt.放弃,遗弃;n.放任,狂热"
hawk,"n.鹰,掠夺他人的人,鹰派成员vi.放鹰,像鹰一般地袭击,清嗓,咳嗽vt.捕捉,咳出,兜售,(沿街)叫卖,散播"
hay,
head,"n.头,头脑,领袖,(队伍,名单等)最前的部分,人,顶点vt.作为...的首领,朝向,前进,用头顶vi.成头状物,出发adj.头的,主要的"
headache,"n.头痛,令人头痛之事"
headline,n.大字标题
headmaster,"n.英国中小学校长,男舍监"
headmistress,n.女校长
headteacher,n.中小学的校长
health,"n.健康,健康状态,兴旺,为健康干杯"
healthy,"adj.健康的,健壮的,有益于健康的"
unhealthy,"adj.不健康的,对健康有害的"
heap,"n.堆,大量,许多vt.堆,堆起v.堆积"
hear,"vt.听到,听说,听取,审理,允许vi.听见,听到"
hearing,"n.听力,听觉,听取意见,听讼v.倾听"
heart,"n.心,心脏,中心,心地,心情,精神,宝贝儿,感情vt.把...放在中心"
heel,"n.脚后跟,踵,跟部"
height,"n.高度,海拔,高地(常用复数),顶点"
length,"n.长度,长,时间的长短,[语]音长"
width,"n.宽度,宽广,广博,有一定宽度的东西(如一快布料等) /n.宽/高比"
helicopter,"n.直升(飞)机,直升机"
help,"n.帮忙,补救办法,助手,治疗,<美>佣工vt.帮助,助长,接济,治疗,款待vi.有用,救命,招待 [计] 显示命令格式的简短概述"
herb,"n.药草,香草"
hero,"n.英雄,男主角,男主人公"
hibernate,v.冬眠
hibernation,"n.过冬,冬眠,避寒"
hide,"n.兽皮,皮革v.剥...的皮,痛打,隐藏,掩藏,隐瞒,掩饰"
high,"n.高度,高处adj.高的,高原的,高等的,高音的,傲慢的,高尚的,昂贵的,严重的adv.高度地,奢侈地,高价地"
highway,"n.公路,大路"
hill,"n.小山,丘陵,斜坡,山岗"
hillside,"n.山坡,山腹"
hilly,"adj.多小山的,多坡的,陡的"
hire,"n.租金,工钱,租用,雇用vt.雇请,出租vi.受雇"
history,"n.历史,历史学,过去的事(的记载),来历,历史记录"
hit,"n.打击,打,碰撞,讽刺,(演出等)成功vt.打,打击,碰撞,击中,袭击,偶然发现,伤...的感情,找到vi.打,打中,打击,碰撞,偶然碰上"
hive,"n.蜂房,蜂箱,闹市v.(使)入蜂箱,群居"
hold,"n.把握,把持力,柄,控制,监禁,掌握,货舱vt.拿着,保存,支持,占据,持有,拥有vi.支持,保持,有效n.控制,保留"
hole,"n.洞,孔,突破口v.凿洞"
holiday,"n.假日,节日,假期"
home,"n.家,住宅,家乡,本国,产地,避难所adj.家庭的,国内的,有效的adv.在家,回家,深入地,在本国"
homeland,"n.祖国,本国"
homeless,"adj.无家的,无家可归的"
hometown,n.故乡
homework,"n.家庭作业,副业"
honest,"adj.诚实的,正直的"
honesty,"n.诚实,正直"
honey,"n.(蜂)蜜,蜂蜜"
honour,"n.尊敬,敬意,荣誉,光荣vt.尊敬,给以荣誉"
hook,"n.钩,吊钩v.钩住,沉迷,上瘾"
hoop,"n.箍,铁环,戒指,篮v.加箍于,环绕"
hope,"n.希望,信心v.希望,盼望,期待,信赖"
hopeful,"adj.怀有希望的,有希望的"
hopeless,"adj.没有希望的,绝望的,不可救药"
horizon,"n.地平线n.地平(线),(知识,思想等的)范围,视野"
horrible,"adj.可怕的,恐怖的,讨厌的"
hospital,n.医院
host,"n.主机,主人,旅馆招待vt.当主人招待"
hostess,"n.女主人,女房东,女老板,女服务员,舞女"
hot,"adj.热的,热情的,辣的,激动的,紧迫的,节奏强的adv.热,热切的,紧迫地"
hotdog,v.卖弄
cool,"n.凉爽,凉爽的空气adj.凉爽,冷静的,无所顾虑的,淡漠的v.使冷,使镇定"
cold,"n.寒冷,[物]零下温度,伤风,感冒adj.寒冷的,使人战栗的,冷淡的,不热情的,失去知觉的"
warm,"adj.暖和的,暖的,温暖的,色情的,激烈的,热烈的,多情的,兴奋的adv.(常用以构成复合词)暖和地vt.使温暖,弄热,使兴奋,使热烈vi.变暖和,变温暖,激动,同情,爱好n.暖,保暖物"
house,"n.房子,住宅,库房,机构,家庭,家族,议院,剧场vt.给...房子住,收藏,覆盖vi.住,躲藏(up)"
housewife,"n.主妇,家庭主妇,针线盒"
housework,"n.家务,劳动,家务事"
howl,"v.嚎叫,怒吼,嚎啕大哭,喝住,号叫n.嚎叫,怒号,嚎哭"
hug,
humour,"n.幽默,诙谐"
humorous,"adj.富幽默感的,滑稽的,诙谐的,想入非非的,异想天开的"
hunger,"n.饥饿,欲望,渴望v.饥饿"
hungry,"adj.饥饿的,渴望的,荒年的,不毛的"
hunt,"v.打猎,猎取,搜索,搜寻,猎获n.打猎,猎取,搜索,搜寻,狩猎"
hunter,n.猎人
hurricane,"n.飓风,狂风"
hurry,"v.(使)赶紧,(使)匆忙,加速n.匆忙,仓促"
hurt,"v.刺痛,伤害,(使)痛心,(使)伤感情,危害,损害,受伤n.伤痛,伤害"
hydrogen,n.氢
identity,"n.同一性,身份,一致,特性,恒等式"
identification, /n.身份证
idol,"n.偶像,崇拜物,幻象,[逻]谬论"
idiom,"n.成语,方言,土语,习惯用语"
ignore,"vt.不理睬,忽视,[律](因证据不足而)驳回诉讼"
ill,"adj.有病的,坏的,恶意的,生病"
illness,"n.疾病,生病"
illegal,"adj.违法的,不合规定的"
image,"n.图象,肖像,偶像,形象化的比喻,极为相象,映像,典型vt.想象,作...的像,反映,象征"
imagine,"vt.想象,设想"
imaginary,"adj.假想的,想象的,虚构的"
imagination,"n.想象,空想,想象的事物,想象力,听觉"
immediate,"adj.直接的,紧接的,紧靠的,立即的,知觉的"
immediately,"adv.立即,马上,直接地"
immigration,"n.外来的移民,移居入境"
immune,adj.免疫的
import,"n.进口货(常用复数),进口,输入,意思,重要性vt.输入,进口,含...的意思,重要,引入vi.有关系,有重要性"
important,"adj.重要的,重大的,有权力的,有地位的"
importance,"n.重要(性),重大,价值,傲慢"
impossible,"adj.不可能的,不会发生的,难以忍受的"
impress,"vt.印,盖印,留下印象"
impressive,"adj.给人深刻印象的,感人的"
impression,"n.印象,感想,盖印,压痕"
improve,"v.改善,改进"
inch,n.英寸(=1/12英尺)
incident,"n.事件,事变adj.附带的,易于发生的"
include,"vt.包括,包含"
inclusion,"n.包含,内含物"
income,"n.收入,收益,进款,所得"
increase,"n.增加,增大,增长vt.增加,加大vi.增加,繁殖"
indeed,
independence,"n.独立,自主"
independent,"n.中立派,无党派者adj.独立自主的,不受约束的"
indicate,"vt.指出,显示,象征,预示,需要,简要地说明"
industry,"n.工业,产业,行业,勤奋"
inform,"v.(～ of/about) 通知,告诉,获悉,告知"
information,"n.通知,报告,消息,情报,知识,见闻,资料,起诉 信息"
information desk,
influence,"n.影响,感化,势力,有影响的人(或事),(电磁)感应vt.影响,改变"
initial,"adj.最初的,词首的,初始的n.词首大写字母"
injure,"vt.损害,伤害v.伤害"
injury,"n.伤害,侮辱"
ink,
inland,"adj.内陆的,国内的adv.在内地,向内地n.内地"
inn,"n.(尤指乡村或公路边的) 旅馆,客栈vi.住旅馆"
insect,"n.昆虫,卑鄙的人adj..虫的,虫子一样的,对付虫子的"
insert,"vt.插入,嵌入n.插入物"
inside,"n.里面,内部,内脏,内情adj.内部的,秘密的,于室内工作的adv.在里面 prep.在...之内"
insist,"v.坚持,强调"
inspect,"vt.检查,视察v.检查"
inspire,"vt.吸(气),鼓舞,感动,激发,启示,使生灵感,产生vi.吸入,赋予灵感"
inspiration,n.灵感
instant,"adj.立即的,直接的,紧迫的,刻不容缓的,(食品)速溶的,方便的,即时的"
instead,"adv.代替,改为,抵作,更换"
institute,"n.学会,学院,协会vt.创立,开始,制定,开始(调查),提起(诉讼)"
institution,"n.公共机构,协会,制度"
instruct,"vt.教,教导,命令,指示,通知"
instruction,"n.指示,用法说明(书),教育,指导,指令"
instrument,"n.工具,手段,器械,器具,手段"
insure,vt.给...保险v.确保
intelligence,"n.智力,聪明,智能"
intend,"vt.想要,打算,意指,意谓"
intention,"n.意图,目的"
interest,"n.兴趣,关心,重要性,影响,利息,[常 pl.] 利益,利害vt.使发生兴趣,引起...的注意"
interesting,"adj.有趣味的,引起好奇(或注意)的"
interested,"adj.感兴趣的,有成见的,有权益的"
international,"adj.国际的,世界的n.国际性组织,国际比赛"
Internet,
interpreter,"n.解释程序,解释者,口译人员,翻译员,讲解员,注释器"
interrupt,"vt.打断(正在说话或动作的人),中断,妨碍,插嘴vi.打断(别人的讲话或行动)n.(发给电脑的)中断信号"
interval,"n.间隔,距离,幕间休息n.时间间隔"
interview,"vt.接见,会见n.接见,会见"
introduce,"vt.介绍,传入,引进,提出"
introduction,"n.介绍,传入,初步,导言,绪论,入门"
invent,"vt.发明,创造v.发明"
inventor,n.发明家
invention,"n.发明,创造"
investigate,"v.调查,研究"
investigation,"n.调查,研究"
invite,"vt.邀请,引起n.邀请"
invitation,"n.邀请,招待"
involve,"vt.包括,笼罩,潜心于,使陷于"
Ireland,
Irish,
iron,"n.铁,熨斗,坚强,烙铁,镣铐vt.烫平,熨,用铁装备vi.烫衣服"
ironic,"adj.说反话的,讽刺的"
irrigate,"vt.灌溉,修水利,冲洗伤口,使潮湿vi.进行灌溉"
irrigation,"n.灌溉,冲洗"
island,"n.岛,岛屿,岛状物(孤立状态的物),安全岛vt.使成岛状,孤立"
jacket,"n.短上衣,夹克,(锅炉、水管等的)套,书籍的封面套纸,护封,马铃薯皮vt.给...穿夹克,给...装护套"
jam,"n.果酱,拥挤,堵塞,困境vt.挤进,使塞满,混杂,压碎,使堵塞vi.堵塞,轧住,拥挤"
January,
jar,"n.震动,刺耳声,震惊,争吵,罐,广口瓶vi.震惊,冲突,发刺耳声,不一致vt.震动,刺激"
jaw,"n.[解]颚,颌,下巴(用复数),(山谷、海峡等的)狭窄的入口,[机]叉钳,钳夹v.闲谈,教训,唠叨"
jazz,"n.(20世纪产生于美国的一种舞曲性音乐)爵士乐,喧闹adj.爵士乐的,喧吵的,颜色过于艳丽的vi.奏爵士乐,跳爵士舞,游荡vt.奏爵士乐,使活泼"
jeans,"n.斜纹布裤,牛仔裤"
jet,"n.喷射,黑玉v.喷射adj.黑玉色的,墨黑的 喷气机"
jewel,n.宝石
jewelry,"n.珠宝,珠宝类"
jog,"n.轻推,轻撞,漫步v.轻推,(使)蹒跚行进,(使)慢跑"
joke,"n.笑话,玩笑v.(和...)开玩笑"
journalist,"n.新闻记者,从事新闻杂志业的人"
journey,"n.旅行,旅程v.旅行"
joy,"n.欢乐,喜悦,快乐,乐事,乐趣v.高兴 Joy 乔伊(女子名)"
judge,
judgement,"n.审判,判决,判断力,意见,看法,评价"
juice,"n.(水果)汁,液"
juicy,"adj.多汁的,潮湿的,有趣的,报酬多的"
July,
jump,"n.跳跃,上涨,惊跳vt.跳跃,跃过,突升,使跳跃vi.跳跃,暴涨"
June,
jungle,"n.丛林,生死关头"
junior,"n.年少者,晚辈,下级,(年龄、职位等)较低者,大学三年级学生adj.年少的,下级的,后进的"
junk,"n.垃圾,舢板"
just,"adj.正义的,公正的,正确的,应得的,有充分根据的adv.正好,仅仅,刚才,只是,不过"
justice,"n.正义,正当,公平,正确,司法,审判,欣赏"
just,"adj.正义的,公正的,正确的,应得的,有充分根据的adv.正好,仅仅,刚才,只是,不过"
unjust,adj.不公平的
injustice,"n.不公平,不讲道义"
kangaroo,n.[动]袋鼠
knee,"n.膝,膝盖"
keep,"n.保持,保养,生计,监狱,[史]要塞vt.保持,保存,遵守,经营,看守,拘留,维持,记(日记,帐等)vi.保持,继续不断"
key,"n.钥匙,关键,解答,(打字机等的)键,调子,对译本,(开钟表、发条的)栓,要害vt.调节...的音调,锁上,插上栓,提供线索vi.使用钥匙n.[乐]键,调,基调"
keyboard,n.[计] 键盘
kilo,
kilogram,"n.[物]千克,公斤"
kilometre,n.公里
kind,"n.种类,性质adj.仁慈的,和蔼的,亲切的,友爱的"
kindness,"n.仁慈,亲切,好意,善意"
kind-hearted,
kindergarten,"n.幼儿园adj.幼儿园的,初级的,启蒙阶段的"
king,"n.国王,君主,(部落的)首领,纸牌中的Kvt.立...为王vi.做国王,统治"
kingdom,"n.王国,[宗]天国,上帝的统治,领域"
kitchen,"n.厨房,炊具,炊事人员"
kite,"n.风筝,(微风时使用的)高而轻的帆,<俚>[商]空头支票,试探性行动vi.象风筝一样飞,轻快地移动,使用空头支票vt.使上升,骗钱"
knock,"v.敲,敲打,敲击,(使)碰撞n.敲,击,敲打"
know,"v.知道,了解,认识,熟悉,认出,分辨,确信"
knowledge,"n.知识,学问,认识,知道,<古>学科"
lab,"n.实验室,研究室"
labour,"n.劳动,劳力,劳工,努力,分娩,工作v.劳动,苦干,费力地前进,分娩,工作,悉心完成adj.支持工党的,与工党有关的"
labourer,"n.劳动者,劳工"
laborer,"n.劳动者(尤指体力劳动者),壮工"
lack,"n.缺乏,短缺的东西vt.缺乏,没有,需要vi.缺乏,没有"
ladder,"n.梯子,阶梯vi.袜子抽丝,装设梯子"
lagoon,n.泻湖 礁湖
lamb,"n.小羊,羔羊v.生小羊"
lame,"adj.跛足的,僵痛的,不完全的,金属薄片,不知内情的人,(辩解、论据等)无说服力的vi.变跛,瘸行vt.使成残废"
lamp,n.灯vt.照亮
lantern,"n.灯笼,提灯,幻灯,信号,天窗"
lap,"n.(坐时的)大腿前部,膝盖,舔声,(水)溅泼声,重叠的部分,(跑道的)一圈,衣兜,下摆vi.重叠,围住,轻拍,舔vt.包围,抱...在膝上,使重叠,舔食,泼溅,拍打"
large,"adj.大的,巨大的,宽大的,夸大的adv.大大地,夸大地,顺风地n.大"
laser,"n.激光;Light amplification by stimulated emission of radiation,激光器,应用量子效应产生相干光束的设备。"
last,"adj.最后的,临终的,末尾的,最近的,结论性的vi.持续,支持,维持vt.使维持,楦adv.最后,后来n.最后,末尾,临终,鞋楦头"
lazy,"adj.懒惰的,懒散的"
lately,"adv.近来,最近"
latest,adj.最近的
latter,"adj.后面的,(两者中)后者的,较后的,近来的"
laugh,"vi.笑,讥笑n.笑,笑声"
laughter,"n.笑,笑声"
laundry,"n.洗衣店,要洗的衣服,洗熨"
lavatory,"n.厕所,<主英>抽水马桶,<美>洗脸盆,浴室"
law,
lawyer,n.律师
lay,"vt.放置,铺设,产(卵)提出,平息,布置vi.下蛋,打赌n.位置,层面,形势,短叙事诗adj.世俗的,外行的 vbl.lie的过去式"
lead,"vt.领导,引导,致使vi.领导,(道路等)通向,导致,用水砣测深n.领导,领先,导线,铅,(自船上测海水深度的)铅陲,石墨,铅笔芯"
leader,"n.领导者,社论n.[计]前导字符n.[机]导杆"
leading,"adj.领导的,第一位的,最主要的"
leaf,"n.叶,树叶,(书的)一张(两叶),页vi.生叶,翻书页vt.翻...的页"
league,"n.同盟,联盟,盟约,联合会,社团v.组联盟,(使)加盟"
leak,"n.漏洞,漏出,漏出物,泄漏,<俚>撒尿vi.漏,泄漏vt.使渗漏"
lean,"n.倾斜,倾斜度,倚靠,倾向adj.瘦的,贫乏的,歉收的vi.倚靠,倾斜,依赖,倾向,偏向vt.使倾斜"
leap,"v.跳,跳越,跳跃n.跳跃,飞跃"
learned,"adj.有学问的,学术上的"
least,"adj.最小的,最少的adv.最少,最小"
leather,"n.皮革,皮革制品"
leave,"n.许可,同意,请假,休假vt.离开,动身,剩下,遗忘,委托,遗弃vi.出发,离开,生叶,动身"
leftover,"n.剩余物,残留物,剩菜adj.剩余的"
legend,"n.传说,伟人传,图例 联想集团,中国最大的国有品牌微机制造商之一"
lemon,n.柠檬adj.柠檬色的
lemonade,n.柠檬水
lend,"v.借给,贷(款)"
length,"n.长度,长,时间的长短,[语]音长"
level,"n.水平,水平面,水准,标准,级别adj.同高的,平坦的,齐平的,水平的vt.使...水平,夷平,使同等,瞄准,对准vi.变平,拉平"
liberty,"n.自由,特权,随意,冒失,冒昧,失礼"
liberate,"v.解放,释放"
liberation,"n.释放,解放"
librarian,"n.图书馆员,图书管理员"
library,"n.图书馆,藏书室,库"
license,"n.许可(证),执照vt.许可,特许v.许可"
lid,"n.盖子,<美口>限制,眼睑vt.给...盖盖子"
lie,"vi.躺,平放,展现,展开,位于v.说谎,躺n.谎话,谎言"
lifetime,"n.一生,终生,寿命"
lift,"n.举起,电梯,起重机,搭车vt.升高,提高,举起,空运vi.升起,(指雾等)消散,耸立"
lightning,"n.闪电 (""闪电"") 英国第一种超音速喷气式战斗机,英60年代的主力机种。"
likely,"adj.很可能的,合适的,可靠的,有希望的adv.或许,很可能"
limit,"n.界限,限度,限制vt.限制,限定"
line,"n.绳,索,线路,航线,诗句vt.排成一行,顺...排列,划线于,使有线条,使起皱纹vi.排队"
link,"n.链环,连结物,火把,链接vt.连结,联合,挽vi.连接起来"
lion,"n.狮子,(剽悍的人)社交场合的名流"
lip,"n.嘴唇,唇缘"
liquid,"n.液体,流体,流音adj.液体的,清澈的,透明的,明亮的,流动的,易变的,(财务)易变卖的"
list,"n.目录,名单,列表,序列,数据清单,明细表,条纹,[总称]各种上市证券vt.列出,列于表上,记入名单内,装布条vi.列于表上"
literature,"n.文学(作品),文艺,著作,文献"
literary,"adj.文学(上)的,从事写作的,文艺的,精通文学的,书本的"
litter,"n.垃圾,(供动物睡眠或防冻用的)干草、树叶,(一)窝,轿,担架vt.乱丢,铺草,弄乱vi.产仔,乱丢垃圾"
little,"n.少许,一会儿,短时间adj.很少的,矮小的,短暂的,琐碎的adv.很少,稍微,完全不"
live,"adj.活的,生动的,精力充沛的,实况转播的,点燃的vi.活着,生活,居住,流在人们记忆中vt.过着,度过,经历adv.以实况地"
lively,"adj.活泼的,活跃的,栩栩如生的,真实的"
living,"n.生活,生计,生存空间,居住面积adj.活的,起作用的,逼真的,现存的"
load,"n.负荷,重担,装载量,工作量,负载,加载vt.装载,装填,使担负vi.装货,装弹药,装料"
loaf,"n.一条面包,块,游荡v.游荡,虚度光阴"
local,"adj.地方的,当地的,局部的,乡土的n.当地居民,本地新闻,慢车,局部"
lock,"n.锁v.锁,锁上,锁住 /n.锁定/解锁"
locust,"n.[动]蝗虫,蚱蜢,蝉"
lonely,"adj.孤独的,寂寞的,偏僻的,人迹罕至的"
long,"adj.长的,长期的,做多头的,高的vi.渴望,热望adv.长期地,始终n.长时间,(市场上)做多头的人,[语音]长音节"
look,"n.看,注视,脸色,面容,外表vi.看,注意,朝着,好象,显得vt.打量,注视,用眼神(或脸色)表示,期待"
loose,"n.解放,放任,放纵adj.宽松的,不精确的,不牢固的,散漫的,自由的vt.释放,放枪,开船vi.变松,开火adv.松散地"
lorry,"n.<古>卡车,铁路货车"
lose,"vt.遗失,浪费,错过,输去,使失去,使迷路,使沉溺于vi.受损失,失败"
loss,"n.损失,遗失,失败,输,浪费,错过,[军]伤亡,降低"
lost,"adj.失去的,丧失的,错过的,迷惑的,不为人知的 vbl.lose的过去式和过去分词"
loud,"adj.高声的,不断的,喧吵的adv.高声地,大声地"
loudly,"adv.响亮地,大声地"
aloud,adv.大声地
lounge,"n.闲逛,休闲室,长沙发vi.闲荡,懒洋洋地躺卧vt.虚度光阴"
loyal,"adj.忠诚的,忠心的"
luck,"n.运气,好运,幸运"
lucky,"adj.幸运的,吉祥的,侥幸的"
